ID_mine	X_IMAGE_mine	Y_IMAGE_mine	MAG_AUTO_mine	MAGERR_AUTO_mine	MAG_APER_mine	MAGERR_APER_mine	CLASS_STAR_mine	FLUX_AUTO_mine	FLUXERR_AUTO_mine	FLUX_APER_mine	FLUXERR_APER_mine	RA_mine	DEC_mine	ID_romeo	X_IMAGE_romeo	Y_IMAGE_romeo	MAG_AUTO_romeo	MAGERR_AUTO_romeo	MAG_APER_romeo	MAGERR_APER_romeo	CLASS_STAR_romeo	FLUX_AUTO_romeo	FLUXERR_AUTO_romeo	FLUX_APER_romeo	FLUXERR_APER_romeo	RA_romeo	DEC_romeo
1.0	529.2727	164.8757	20.0998	0.0005	22.9375	0.0002	0.029	1565.593	0.7819397	114.7117	0.02405198	214.921014	52.8503426	1.0	529.2727	164.8757	20.1	0.0005	22.9375	0.0002	0.029	1565.367	0.7819397	114.7117	0.02405198	214.921014	52.8503426
2.0	624.6032	551.3497	19.2505	0.0004	21.7214	0.0001	0.029	3423.041	1.321419	351.5835	0.02402751	214.9160989	52.8518237	2.0	624.6032	551.3497	19.2505	0.0004	21.7214	0.0001	0.029	3422.9	1.321421	351.5835	0.02402751	214.9160989	52.8518237
3.0	420.0562	312.7012	16.3121	0.0	17.9369	0.0	0.029	51257.18	0.70382	11477.54	0.02405809	214.9204363	52.851834	3.0	420.0562	312.7012	16.3115	0.0	17.9369	0.0	0.029	51288.99	0.7036528	11477.54	0.02405809	214.9204363	52.851834
4.0	345.5265	336.9449	16.8437	0.0	18.7199	0.0	0.078	31413.39	0.2512107	5580.146	0.02402751	214.9208477	52.852438	4.0	345.5265	336.9449	16.8406	0.0	18.7199	0.0	0.091	31503.71	0.2509032	5580.146	0.02402751	214.9208477	52.852438
5.0	358.29	337.6096	17.4025	0.0	18.7778	0.0	0.699	18775.66	0.1547014	5290.238	0.02400302	214.9207266	52.8523606	5.0	358.29	337.6096	17.4128	0.0	18.7778	0.0	0.549	18598.9	0.1544397	5290.238	0.02400302	214.9207266	52.8523606
11.0	3374.2959	243.9877	23.8205	0.0023	25.0088	0.0015	0.029	50.86359	0.1066507	17.02551	0.02400302	214.8947607	52.8327056	12.0	3374.2959	243.9877	23.8189	0.0023	25.0088	0.0015	0.029	50.94027	0.1069605	17.02551	0.02400302	214.8947607	52.8327056
13.0	946.9797	172.2809	24.2149	0.0072	27.6758	0.0179	0.0	35.3709	0.2343576	1.459809	0.02402139	214.9172024	52.8477308	14.0	946.9797	172.2809	24.2118	0.0072	27.6758	0.0179	0.0	35.473	0.2344517	1.459809	0.02402139	214.9172024	52.8477308
14.0	3879.4207	161.4621	23.6297	0.0014	24.8023	0.0013	0.029	60.63603	0.07956466	20.59092	0.02401527	214.8911168	52.8290525	15.0	3879.4207	161.4621	23.6279	0.0014	24.8023	0.0013	0.029	60.73643	0.07984141	20.59092	0.02401527	214.8911168	52.8290525
15.0	4155.8311	193.9667	24.5365	0.0045	26.0859	0.0041	0.001	26.30253	0.1084284	6.313264	0.02403363	214.8883068	52.8274725	16.0	4155.8311	193.9667	24.5359	0.0045	26.0859	0.0041	0.001	26.31754	0.1083944	6.313264	0.02403363	214.8883068	52.8274725
17.0	983.4505	135.7324	24.1809	0.0046	26.0075	0.0038	0.028	36.49605	0.1542253	6.785613	0.02402139	214.9172606	52.847302	18.0	983.4505	135.7324	24.1657	0.0046	26.0075	0.0038	0.028	37.01095	0.1570129	6.785613	0.02402139	214.9172606	52.847302
18.0	975.5986	135.3605	24.8293	0.0054	26.3674	0.0054	0.025	20.0862	0.0994073	4.871119	0.02403363	214.9173347	52.8473498	22.0	975.5986	135.3605	24.8899	0.0055	26.3589	0.0053	0.026	18.99554	0.09594466	4.909609	0.02403363	214.9173347	52.8473498
25.0	4062.2471	144.1724	27.0501	0.0166	27.7211	0.0186	0.436	2.597511	0.03966665	1.400157	0.02403363	214.8896658	52.8277982	35.0	4062.2471	144.1724	27.0075	0.0162	27.7211	0.0186	0.166	2.701523	0.04040128	1.400157	0.02403363	214.8896658	52.8277982
26.0	3869.8857	173.3175	25.0535	0.0046	25.9191	0.0036	0.028	16.33764	0.06934378	7.361463	0.02407031	214.8910773	52.829177	27.0	3869.8857	173.3175	25.0817	0.0047	25.9567	0.0037	0.028	15.91901	0.06918455	7.111088	0.02407031	214.8910773	52.829177
27.0	977.4229	158.3552	24.3493	0.0028	25.38	0.0022	0.029	31.25295	0.08139187	12.09552	0.02403975	214.9170767	52.8474624	25.0	977.4229	158.3552	24.3545	0.0028	25.3813	0.0022	0.029	31.10324	0.08112042	12.08089	0.02403975	214.9170767	52.8474624
28.0	4052.4333	145.7263	26.1835	0.0116	27.5581	0.016	0.075	5.770323	0.06189242	1.626998	0.02402139	214.8897371	52.8278689	28.0	4052.4333	145.7263	26.187	0.0117	27.5581	0.016	0.075	5.751942	0.06189242	1.626998	0.02402139	214.8897371	52.8278689
32.0	4041.5198	141.0807	26.814	0.0147	27.4261	0.0142	0.156	3.228548	0.04380653	1.837176	0.02407031	214.8898834	52.8279131	32.0	4041.5198	141.0807	26.7541	0.0143	27.4194	0.0141	0.188	3.411548	0.04504776	1.84857	0.02407031	214.8898834	52.8279131
35.0	972.3421	165.5668	24.9458	0.0072	27.5495	0.0159	0.0	18.04229	0.1195547	1.639886	0.02403363	214.9170463	52.8475335	36.0	972.3421	165.5668	24.986	0.0074	27.6514	0.0175	0.0	17.38612	0.1181007	1.492898	0.02403363	214.9170463	52.8475335
47.0	2519.647	187.1812	26.8846	0.0259	28.2188	0.0295	0.0	3.025305	0.07225166	0.8853111	0.02403975	214.9029923	52.8378261	44.0	2519.647	187.1812	26.8626	0.0256	28.2177	0.0295	0.0	3.087297	0.07285967	0.8862219	0.02403975	214.9029923	52.8378261
50.0	2609.8479	192.5274	26.5986	0.0285	27.9964	0.024	0.0	3.937173	0.1031461	1.086546	0.02402751	214.9021302	52.8372822	10.0	2609.8479	192.5274	26.5903	0.0293	27.9964	0.024	0.0	3.967178	0.1070292	1.086546	0.02402751	214.9021302	52.8372822
51.0	2569.2363	180.0414	27.4097	0.0286	27.4885	0.0151	0.003	1.865137	0.04910837	1.734699	0.02405198	214.9026243	52.8374727	49.0	2569.2363	180.0414	27.4213	0.0289	27.4993	0.0152	0.003	1.845436	0.04910837	1.71754	0.02405198	214.9026243	52.8374727
56.0	713.1939	165.6097	27.1698	0.0221	29.1106	0.0669	0.461	2.326468	0.0472776	0.3893843	0.0239785	214.9193622	52.849179	57.0	713.1939	165.6097	27.8396	0.0328	29.055	0.0635	0.461	1.255405	0.03786482	0.4098446	0.0239785	214.9193622	52.849179
59.0	2249.2222	182.8547	27.1104	0.0269	27.939	0.0228	0.0	2.457289	0.06093465	1.145549	0.02403363	214.9054538	52.8395198	56.0	2249.2222	182.8547	27.1051	0.0269	27.939	0.0228	0.0	2.469207	0.06105519	1.145549	0.02403363	214.9054538	52.8395198
64.0	1227.3496	170.4166	26.5129	0.0193	29.083	0.0654	0.001	4.260243	0.0756325	0.3993941	0.02403363	214.9147161	52.8459408	62.0	1227.3496	170.4166	26.5124	0.0193	29.083	0.0654	0.001	4.262271	0.0756325	0.3993941	0.02403363	214.9147161	52.8459408
65.0	387.0681	167.0863	27.3337	0.036	29.1944	0.0725	0.013	2.00044	0.06636392	0.3604571	0.02405809	214.922262	52.8512573	63.0	387.0681	167.0863	27.2927	0.0354	29.1733	0.0711	0.013	2.077448	0.06768036	0.3675257	0.02405809	214.922262	52.8512573
67.0	2784.7566	190.1674	27.3548	0.036	27.9236	0.0225	0.0	1.961991	0.06502084	1.161901	0.02403975	214.9005925	52.8361588	65.0	2784.7566	190.1674	27.3514	0.0349	27.9366	0.0227	0.0	1.968035	0.06330192	1.14812	0.02403975	214.9005925	52.8361588
69.0	3683.5959	182.184	27.9163	0.0545	28.5322	0.0393	0.0	1.169723	0.05865993	0.6633425	0.02399689	214.8926478	52.8304079	67.0	3683.5959	182.184	27.8464	0.0577	28.5227	0.0389	0.0	1.247489	0.06630851	0.6691656	0.02399689	214.8926478	52.8304079
72.0	1520.1526	753.5997	19.5287	0.0001	21.1903	0.0	0.029	2649.221	0.2643176	573.4579	0.02402751	214.9059685	52.8472294	70.0	1520.1526	753.5997	19.5288	0.0001	21.1903	0.0	0.029	2649.012	0.2645401	573.4579	0.02402751	214.9059685	52.8472294
73.0	937.0325	164.9008	26.2769	0.014	27.9845	0.0237	0.0	5.294606	0.06816747	1.098471	0.02402139	214.9173689	52.8477541	71.0	937.0325	164.9008	26.4212	0.0153	27.9818	0.0237	0.0	4.635787	0.06530292	1.101229	0.02402139	214.9173689	52.8477541
74.0	3677.0857	174.9449	29.3419	0.1812	29.7507	0.1209	0.084	0.3146659	0.05250906	0.2159409	0.02404586	214.8927821	52.8304102	72.0	3677.0857	174.9449	29.0319	0.1396	29.4122	0.0885	0.071	0.4186484	0.05382286	0.2949273	0.02404586	214.8927821	52.8304102
77.0	1246.4116	183.3852	27.8746	0.0542	28.8593	0.0531	0.0	1.215535	0.06069285	0.4907729	0.02400302	214.9144094	52.8458897	75.0	1246.4116	183.3852	27.8027	0.0525	28.8593	0.0531	0.0	1.298718	0.06277707	0.4907729	0.02400302	214.9144094	52.8458897
82.0	711.9373	169.7407	27.0583	0.0299	29.7435	0.1201	0.454	2.578079	0.0709164	0.2173737	0.02403975	214.91933	52.8492093	81.0	711.9373	169.7407	27.073	0.0301	29.7689	0.1229	0.454	2.543299	0.07055259	0.2123511	0.02403975	214.91933	52.8492093
85.0	2257.6963	175.3467	26.7756	0.0142	27.0561	0.0101	0.013	3.344679	0.04363837	2.583361	0.02405198	214.9054571	52.8394255	85.0	2257.6963	175.3467	26.7728	0.0142	27.0561	0.0101	0.013	3.353406	0.04397405	2.583361	0.02405198	214.9054571	52.8394255
89.0	329.1887	166.5649	29.0007	0.0736	29.0999	0.0664	0.074	0.4308521	0.02920436	0.3932302	0.02402751	214.9227849	52.851622	78.0	329.1887	166.5649	28.9513	0.0715	29.1256	0.0679	0.074	0.4508972	0.02970361	0.3840405	0.02402751	214.9227849	52.851622
91.0	6922.8306	258.2413	23.9703	0.0028	25.5091	0.0024	0.029	44.30707	0.1127499	10.73927	0.02403975	214.8629326	52.8102439	90.0	6922.8306	258.2413	23.9641	0.0027	25.5086	0.0024	0.029	44.56316	0.1128151	10.74381	0.02403975	214.8629326	52.8102439
93.0	329.6196	169.8512	28.3547	0.061	29.0679	0.0644	0.067	0.7811438	0.04389038	0.4049977	0.02402139	214.9227465	52.851637	92.0	329.6196	169.8512	28.4142	0.0622	29.0525	0.0635	0.067	0.739453	0.04235587	0.4107788	0.02402139	214.9227465	52.851637
94.0	2520.449	196.4784	26.6207	0.0226	27.842	0.0208	0.0	3.857776	0.08016307	1.25264	0.02402751	214.9028874	52.8378712	93.0	2520.449	196.4784	26.6173	0.0224	27.8475	0.0209	0.0	3.869852	0.07974926	1.246255	0.02402751	214.9028874	52.8378712
99.0	2770.8049	188.4689	27.565	0.0396	28.1285	0.0271	0.0	1.616549	0.05891008	0.9620429	0.02401527	214.900735	52.8362382	98.0	2770.8049	188.4689	27.5606	0.039	28.1352	0.0273	0.0	1.623143	0.05834574	0.956149	0.02401527	214.900735	52.8362382
103.0	4174.9194	182.3339	31.1712	0.6322	31.4499	0.5788	0.364	0.0583629	0.03397571	0.04515085	0.0240642	214.8882586	52.8272885	84.0	4174.9194	182.3339	30.8052	0.457	31.3596	0.5326	0.364	0.08175912	0.03440579	0.0490661	0.0240642	214.8882586	52.8272885
104.0	2576.9453	177.7928	28.1187	0.0281	28.1001	0.0264	0.029	0.9708146	0.02514594	0.9875971	0.02402751	214.9025791	52.8374116	102.0	2576.9453	177.7928	28.126	0.0325	28.1054	0.0266	0.02	0.964271	0.02882424	0.9827699	0.02402751	214.9025791	52.8374116
119.0	1461.7869	179.253	31.0577	0.355	30.2419	0.19	0.459	0.06479473	0.02117793	0.1373587	0.02403363	214.912528	52.8445	115.0	1461.7869	179.253	30.7719	0.3005	30.2628	0.1937	0.459	0.08430687	0.02332569	0.1347329	0.02403363	214.912528	52.8445
122.0	4381.4805	528.9887	20.6541	0.0003	23.4545	0.0004	0.029	939.6874	0.2789083	71.25327	0.02402139	214.8827704	52.8278469	118.0	4381.4805	528.9887	20.654	0.0003	23.4545	0.0004	0.029	939.705	0.2790269	71.25327	0.02402139	214.8827704	52.8278469
123.0	2776.8301	192.7979	27.2789	0.0378	27.9976	0.024	0.0	2.104	0.07326222	1.085362	0.02401527	214.9006357	52.8362233	119.0	2776.8301	192.7979	27.2623	0.0369	27.9592	0.0232	0.0	2.1364	0.07265757	1.124402	0.02401527	214.9006357	52.8362233
133.0	3632.8494	286.7014	23.1978	0.0025	25.6776	0.0028	0.001	90.25468	0.211623	9.195714	0.02404586	214.8920025	52.8312941	129.0	3632.8494	286.7014	23.1972	0.0025	25.6776	0.0028	0.001	90.30574	0.2116578	9.195714	0.02404586	214.8920025	52.8312941
138.0	2020.8003	188.4305	29.446	0.2031	99.0	99.0	0.348	0.285904	0.05348025	-0.09509439	0.02401527	214.9074362	52.8410003	134.0	2020.8003	188.4305	29.8506	0.2728	99.0	99.0	0.348	0.1969638	0.04948126	-0.09509439	0.02401527	214.9074362	52.8410003
139.0	731.5235	183.4862	28.2013	0.0655	30.5035	0.2422	0.359	0.8996885	0.05429887	0.1079429	0.02407032	214.9190104	52.8491591	143.0	731.5235	183.4862	28.3742	0.0706	30.5035	0.2422	0.359	0.7671996	0.04985136	0.1079429	0.02407032	214.9190104	52.8491591
140.0	1460.6891	182.0023	29.3858	0.0882	29.1532	0.0696	0.375	0.3022047	0.02455419	0.3743846	0.02399689	214.9125089	52.8445218	135.0	1460.6891	182.0023	29.2304	0.0801	29.1501	0.0694	0.375	0.3487038	0.02572408	0.3754747	0.02399689	214.9125089	52.8445218
146.0	2603.2947	185.7942	28.8145	0.1086	28.9466	0.0575	0.0	0.5114588	0.05116154	0.4528758	0.02399076	214.9022596	52.8372875	141.0	2603.2947	185.7942	28.8682	0.1117	28.9457	0.0575	0.002	0.4867748	0.0500721	0.453243	0.02399076	214.9022596	52.8372875
147.0	2780.5186	188.8215	28.5706	0.0629	28.4556	0.0366	0.0	0.6402889	0.03707998	0.7118337	0.02401527	214.9006445	52.8361785	142.0	2780.5186	188.8215	28.5465	0.0615	28.4095	0.0351	0.0	0.6546211	0.03707998	0.7427144	0.02401527	214.9006445	52.8361785
157.0	2610.6938	203.1737	27.3087	0.0314	27.9627	0.0233	0.0	2.047038	0.05915917	1.12076	0.02400914	214.9020108	52.8373343	153.0	2610.6938	203.1737	27.3272	0.0317	27.9631	0.0233	0.0	2.012488	0.05878514	1.120355	0.02400914	214.9020108	52.8373343
172.0	3813.009	195.1442	28.6861	0.083	28.8453	0.0525	0.001	0.5756422	0.04397405	0.4971556	0.02402751	214.8913559	52.829656	156.0	3813.009	195.1442	28.7288	0.0868	28.8938	0.0549	0.001	0.5534698	0.04422415	0.4754389	0.02402751	214.8913559	52.829656
174.0	6071.6802	773.0031	22.8691	0.0025	24.555	0.001	0.029	122.1719	0.2764458	25.8585	0.02399689	214.8651174	52.8184272	169.0	6071.6802	773.0031	22.8699	0.0025	24.555	0.001	0.029	122.0784	0.2762995	25.8585	0.02399689	214.8651174	52.8184272
191.0	6920.4473	270.2339	24.2306	0.0053	26.9	0.0088	0.001	34.86428	0.1688148	2.982813	0.02403975	214.8628279	52.8103237	194.0	6920.4473	270.2339	24.2391	0.0053	26.8988	0.0087	0.001	34.58995	0.1689236	2.985961	0.02403975	214.8628279	52.8103237
205.0	1593.4453	266.334	24.9373	0.0055	25.9298	0.0036	0.029	18.18441	0.09191336	7.289073	0.02402751	214.9104361	52.8441341	200.0	1593.4453	266.334	24.9319	0.0055	25.9298	0.0036	0.029	18.27457	0.09270985	7.289073	0.02402751	214.9104361	52.8441341
215.0	1219.2369	1077.1176	18.5358	0.0001	22.4214	0.0001	0.029	6611.228	0.6762058	184.5228	0.02401527	214.9052563	52.8508861	210.0	1219.2369	1077.1176	18.5358	0.0001	22.4214	0.0001	0.029	6611.293	0.6762058	184.5228	0.02401527	214.9052563	52.8508861
230.0	6914.4497	244.8924	24.8452	0.0065	26.5764	0.0065	0.026	19.79423	0.119	4.018499	0.02403975	214.8631477	52.8102251	225.0	6914.4497	244.8924	24.8668	0.0066	26.5764	0.0065	0.026	19.40405	0.1187525	4.018499	0.02403975	214.8631477	52.8102251
234.0	610.0439	278.2387	24.964	0.0043	25.7324	0.003	0.028	17.74262	0.0701869	8.742638	0.02405809	214.9191002	52.8504418	217.0	610.0439	278.2387	24.9624	0.0043	25.7324	0.003	0.028	17.76815	0.0704483	8.742638	0.02405809	214.9191002	52.8504418
245.0	2897.8328	230.6316	28.837	0.1334	29.153	0.0697	0.0	0.5009879	0.06153501	0.3744589	0.02403363	214.899157	52.8356591	239.0	2897.8328	230.6316	28.7951	0.1212	29.1555	0.0699	0.0	0.5206978	0.05809316	0.3735985	0.02403363	214.899157	52.8356591
247.0	2498.7097	226.6379	29.2032	0.0844	29.2746	0.0779	0.722	0.3575437	0.02778518	0.3347868	0.02402139	214.9027646	52.838172	241.0	2498.7097	226.6379	29.2674	0.0895	29.2746	0.0779	0.656	0.3370023	0.02778518	0.3347868	0.02402139	214.9027646	52.838172
249.0	2903.908	230.1254	28.7703	0.0987	28.8827	0.0545	0.007	0.5327206	0.04842994	0.4803212	0.02408253	214.8991081	52.8356178	243.0	2903.908	230.1254	28.8443	0.106	28.8846	0.0545	0.005	0.4976046	0.04858153	0.4794899	0.02408253	214.8991081	52.8356178
252.0	1576.9633	273.0518	25.6686	0.0091	26.6379	0.0069	0.019	9.272019	0.07783631	3.796999	0.02403363	214.9105127	52.844275	246.0	1576.9633	273.0518	25.6741	0.0092	26.6369	0.0069	0.02	9.225172	0.07793072	3.800672	0.02403363	214.9105127	52.844275
255.0	806.1793	1140.449	19.1111	0.0002	24.86	0.0013	0.029	3891.99	0.8637871	19.52561	0.02402751	214.9082821	52.8538506	249.0	806.1793	1140.449	19.1111	0.0002	24.86	0.0013	0.029	3892.011	0.8637871	19.52561	0.02402751	214.9082821	52.8538506
257.0	3396.2859	257.9577	26.6955	0.0227	27.4154	0.0141	0.009	3.600785	0.07538907	1.855433	0.02401527	214.8944174	52.8326413	256.0	3396.2859	257.9577	26.7161	0.0226	27.4121	0.014	0.01	3.533115	0.07366256	1.861031	0.02401527	214.8944174	52.8326413
261.0	8851.1572	534.33	24.5981	0.0051	25.7506	0.003	0.029	24.85234	0.1158377	8.597165	0.02401527	214.8428305	52.7994811	254.0	8851.1572	534.33	24.6108	0.0051	25.7506	0.003	0.029	24.56351	0.1151055	8.597165	0.02401527	214.8428305	52.7994811
263.0	3013.1543	276.7743	26.6619	0.02	27.4934	0.0151	0.0	3.714038	0.06843659	1.726748	0.02403363	214.8976419	52.8351758	257.0	3013.1543	276.7743	26.6227	0.0198	27.4889	0.0151	0.0	3.85056	0.07008206	1.734041	0.02403363	214.8976419	52.8351758
265.0	1538.0481	784.0502	19.2565	0.0001	21.8589	0.0001	0.029	3404.05	0.3624774	309.7699	0.02403975	214.9054885	52.8472801	259.0	1538.0481	784.0502	19.2557	0.0001	21.8589	0.0001	0.029	3406.747	0.3624165	309.7699	0.02403975	214.9054885	52.8472801
268.0	6991.3486	274.6785	26.2221	0.0183	27.3318	0.013	0.0	5.56912	0.09361744	2.003968	0.02402751	214.8621485	52.8098972	262.0	6991.3486	274.6785	26.2211	0.0179	27.3318	0.013	0.0	5.574014	0.09183333	2.003968	0.02402751	214.8621485	52.8098972
269.0	10163.6846	252.2991	25.4222	0.0089	26.9459	0.0091	0.02	11.63359	0.09540672	2.859198	0.02408253	214.8340922	52.7896201	263.0	10163.6846	252.2991	25.421	0.0089	26.9459	0.0091	0.02	11.64692	0.09586799	2.859198	0.02408253	214.8340922	52.7896201
272.0	1388.4747	291.1689	26.1883	0.0221	27.6578	0.0176	0.0	5.744996	0.116723	1.484202	0.02402751	214.9120067	52.8455696	266.0	1388.4747	291.1689	26.188	0.022	27.6578	0.0176	0.0	5.746364	0.1165654	1.484202	0.02402751	214.9120067	52.8455696
279.0	10288.0088	251.1102	25.7727	0.009	26.6148	0.0067	0.024	8.424079	0.06955552	3.878878	0.02400302	214.8329965	52.7888236	273.0	10288.0088	251.1102	25.7336	0.009	26.6148	0.0067	0.025	8.732914	0.07225166	3.878878	0.02400302	214.8329965	52.7888236
284.0	9501.6807	339.4404	24.3187	0.0031	25.3099	0.002	0.029	32.14654	0.09286833	12.90143	0.02401527	214.8390782	52.7942967	280.0	9501.6807	339.4404	24.3162	0.0031	25.3099	0.002	0.029	32.21899	0.09227263	12.90129	0.02401527	214.8390782	52.7942967
286.0	6276.2979	275.9213	28.2817	0.0517	28.5515	0.0401	0.0	0.8354416	0.03975922	0.6516147	0.0240642	214.8685161	52.8144463	282.0	6276.2979	275.9213	28.2386	0.0519	28.5515	0.0401	0.0	0.8693197	0.04156737	0.6516147	0.0240642	214.8685161	52.8144463
288.0	6095.519	253.1053	99.0	99.0	99.0	99.0	0.363	-0.003116642	0.01778086	-0.02554519	0.02407642	214.8703692	52.8154716	284.0	6095.519	253.1053	99.0	99.0	99.0	99.0	0.363	-0.006609614	0.01757289	-0.03040401	0.02407642	214.8703692	52.8154716
289.0	10296.4932	250.4952	26.1239	0.0105	27.2204	0.0118	0.033	6.096093	0.05878514	2.22047	0.02408253	214.8329274	52.7887663	285.0	10296.4932	250.4952	26.1332	0.0103	27.2265	0.0118	0.079	6.043825	0.0575208	2.207996	0.02408253	214.8329274	52.7887663
293.0	8729.0938	285.5485	25.6898	0.0096	26.9128	0.0089	0.001	9.092858	0.08057475	2.947658	0.02405198	214.8465335	52.7989153	289.0	8729.0938	285.5485	25.6878	0.0096	26.9128	0.0089	0.001	9.109606	0.08080256	2.947658	0.02405198	214.8465335	52.7989153
294.0	3020.9277	275.4543	26.562	0.0219	27.6099	0.0168	0.0	4.072022	0.08193209	1.551071	0.02402751	214.8975863	52.8351194	277.0	3020.9277	275.4543	26.5646	0.0221	27.6138	0.0169	0.0	4.062259	0.08264688	1.545505	0.02402751	214.8975863	52.8351194
295.0	7002.6343	273.3344	27.7748	0.0496	28.2621	0.0307	0.0	1.332584	0.06087429	0.8506792	0.02402751	214.862062	52.8098183	275.0	7002.6343	273.3344	27.7293	0.0497	28.2753	0.031	0.0	1.389631	0.06364942	0.8404384	0.02402751	214.862062	52.8098183
298.0	1567.1282	269.0173	26.524	0.0105	26.6955	0.0072	0.016	4.216985	0.04058286	3.600914	0.02402751	214.910643	52.8443157	293.0	1567.1282	269.0173	26.5113	0.0103	26.6789	0.0071	0.016	4.266828	0.04031018	3.656478	0.02402751	214.910643	52.8443157
302.0	6238.96	268.9444	28.8319	0.1365	30.3358	0.2071	0.451	0.5033257	0.06324382	0.1259747	0.02402139	214.8689226	52.8146459	290.0	6238.96	268.9444	28.7989	0.133	30.3358	0.2071	0.451	0.5188337	0.0635338	0.1259747	0.02402139	214.8689226	52.8146459
303.0	6104.3115	253.3232	99.0	99.0	99.0	99.0	0.353	-0.05184758	0.01778086	-0.003152491	0.02407642	214.8702884	52.8154169	297.0	6104.3115	253.3232	99.0	99.0	33.9632	5.8629	0.353	-0.0357349	0.01818967	0.004459766	0.02407642	214.8702884	52.8154169
304.0	6091.5063	252.7895	99.0	99.0	99.0	99.0	0.344	-0.181634	0.03019461	-0.2068531	0.02400914	214.8704083	52.8154954	298.0	6091.5063	252.7895	99.0	99.0	99.0	99.0	0.344	-0.1895959	0.02830948	-0.2054671	0.02400914	214.8704083	52.8154954
305.0	9871.7529	252.875	26.6816	0.013	27.5474	0.0159	0.091	3.647378	0.04363837	1.643035	0.02402751	214.8366886	52.7914783	299.0	9871.7529	252.875	26.7478	0.0133	27.5474	0.0159	0.099	3.431435	0.04191964	1.643035	0.02402751	214.8366886	52.7914783
307.0	6107.6753	253.3151	99.0	99.0	99.0	99.0	0.346	-0.1496836	0.01671516	-0.1818012	0.0240642	214.8702585	52.8153955	301.0	6107.6753	253.3151	99.0	99.0	99.0	99.0	0.047	-0.0787902	0.01212645	-0.1953757	0.0240642	214.8702585	52.8153955
308.0	2026.1331	401.1262	24.2354	0.0061	26.4918	0.006	0.001	34.70996	0.1956647	4.344095	0.02405198	214.9051527	52.8421144	302.0	2026.1331	401.1262	24.2335	0.0061	26.4918	0.006	0.001	34.7717	0.1962088	4.344095	0.02405198	214.9051527	52.8421144
313.0	6099.1196	255.4845	31.4318	0.4626	30.7931	0.3163	0.378	0.04590829	0.01955331	0.08267719	0.02407642	214.8703121	52.8154616	307.0	6099.1196	255.4845	30.8631	0.2372	30.7383	0.3007	0.378	0.07751469	0.01693366	0.08695141	0.02407642	214.8703121	52.8154616
316.0	3858.1079	276.8802	27.5287	0.0415	28.6348	0.0433	0.003	1.671536	0.06382246	0.6035042	0.0240642	214.890094	52.8298106	311.0	3858.1079	276.8802	27.4432	0.0409	28.6348	0.0433	0.003	1.808557	0.06811352	0.6035042	0.0240642	214.890094	52.8298106
321.0	4038.4565	411.1623	22.8097	0.0015	24.2762	0.0008	0.033	129.0466	0.1796598	33.42912	0.02402751	214.8870719	52.8293898	315.0	4038.4565	411.1623	22.8109	0.0015	24.2736	0.0008	0.033	128.8933	0.1786543	33.51066	0.02402751	214.8870719	52.8293898
339.0	6130.7368	284.099	28.3277	0.0656	28.6967	0.0458	0.0	0.800839	0.04835398	0.5700527	0.0240642	214.8697291	52.8154151	333.0	6130.7368	284.099	28.2921	0.0649	28.7069	0.0463	0.0	0.8274966	0.04948126	0.5647489	0.0240642	214.8697291	52.8154151
347.0	8753.5742	285.12	26.3813	0.0158	28.0772	0.0259	0.0	4.80955	0.06981929	1.008632	0.02402139	214.8463197	52.7987575	340.0	8753.5742	285.12	26.3979	0.0158	28.0772	0.0259	0.0	4.736365	0.06870465	1.008632	0.02402139	214.8463197	52.7987575
348.0	7414.3999	280.2277	28.2895	0.047	28.4115	0.0352	0.0	0.8294687	0.03587052	0.7412968	0.02401527	214.8583159	52.8072395	341.0	7414.3999	280.2277	28.2254	0.0479	28.4115	0.0352	0.0	0.8798909	0.03882358	0.7412968	0.02401527	214.8583159	52.8072395
352.0	8355.8457	282.8939	27.4087	0.0489	28.6873	0.0454	0.0	1.866969	0.08410197	0.5750184	0.02403363	214.8498902	52.8012726	345.0	8355.8457	282.8939	27.407	0.0489	28.6797	0.0451	0.0	1.869797	0.08418935	0.579078	0.02403363	214.8498902	52.8012726
358.0	7676.0825	282.5245	28.3147	0.0436	28.4444	0.0363	0.0	0.8104764	0.03253867	0.7191764	0.0240642	214.8559573	52.8055894	357.0	7676.0825	282.5245	28.3112	0.0444	28.4444	0.0363	0.0	0.8130409	0.03320965	0.7191764	0.0240642	214.8559573	52.8055894
370.0	9316.2988	283.4977	29.7301	0.0974	29.5309	0.099	0.004	0.2200729	0.01974043	0.2643973	0.02410084	214.841319	52.7951731	363.0	9316.2988	283.4977	29.7466	0.1017	29.5723	0.1028	0.034	0.216755	0.02029143	0.2544916	0.02410084	214.841319	52.7951731
375.0	6123.9712	281.6009	29.1326	0.1317	30.3943	0.2185	0.389	0.3815495	0.04625569	0.1193666	0.02401527	214.8698158	52.8154446	368.0	6123.9712	281.6009	29.0784	0.1261	30.4118	0.222	0.461	0.401081	0.04657251	0.1174582	0.02401527	214.8698158	52.8154446
376.0	8350.6582	281.1016	27.9096	0.0416	28.667	0.0446	0.001	1.176926	0.04504776	0.5858878	0.02405809	214.8499553	52.8012958	369.0	8350.6582	281.1016	27.9256	0.0422	28.6949	0.0458	0.001	1.159773	0.04504776	0.570991	0.02405809	214.8499553	52.8012958
